"date","countryIsoCode","userGender","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2016-03-16","CA","female","35","7495.0","185","6","0","0","0.0","3693"
"2016-03-16","CA","male","30","3662.0","87","14","0","0","0.0","3694"
"2016-03-16","CH","female","11","1695.0","70","7","0","0","0.0","3695"
"2016-03-16","DE","male","11","287.0","14","6","0","0","0.0","3696"
"2016-03-16","ES","female","10","46.0","12","8","0","0","0.0","3697"
"2016-03-16","ES","male","11","655.0","36","8","0","0","0.0","3698"
"2016-03-16","FR","female","16","1294.0","40","9","0","0","0.0","3699"
"2016-03-16","FR","male","13","257.0","22","10","0","0","0.0","3700"
"2016-03-16","GB","female","27","379.0","43","17","0","0","0.0","3701"
"2016-03-16","GB","male","21","2530.0","76","9","0","0","0.0","3702"
"2016-03-16","HR","female","11","1841.0","27","5","0","0","0.0","3703"
"2016-03-16","IN","female","12","898.0","36","7","0","0","0.0","3704"
"2016-03-16","IT","female","38","2939.0","85","19","0","0","0.0","3705"
"2016-03-16","IT","male","34","5654.0","79","18","0","0","0.0","3706"
"2016-03-16","US","female","526","87447.0","2192","184","3","9","2261.25","3707"
"2016-03-16","US","male","495","101809.0","2387","174","3","73","12336.39","3708"
"2016-05-11","GB","female","19","1415.0","46","5","0","0","0.0","4641"
"2016-05-11","GB","male","14","3574.0","69","5","0","0","0.0","4642"
"2016-05-11","IT","female","28","1398.0","93","13","0","0","0.0","4643"
"2016-05-11","IT","male","25","4622.0","75","12","0","0","0.0","4644"
"2016-05-11","US","female","340","53955.0","1640","103","3","18","4456.83","4645"
"2016-05-11","US","male","304","43713.0","1527","92","0","0","0.0","4646"
"2016-03-17","AU","female","13","1346.0","37","7","0","0","0.0","3722"
"2016-03-17","CA","female","33","2686.0","123","8","0","0","0.0","3723"
"2016-03-17","CA","male","26","4466.0","130","8","0","0","0.0","3724"
"2016-03-17","DE","female","11","1750.0","31","6","0","0","0.0","3725"
"2016-03-17","DE","male","10","750.0","22","5","0","0","0.0","3726"
"2016-03-17","ES","female","13","497.0","25","7","0","0","0.0","3727"
"2016-03-17","FR","female","15","184.0","27","10","0","0","0.0","3728"
"2016-03-17","GB","male","13","964.0","30","7","0","0","0.0","3729"
"2016-03-17","IT","female","46","4223.0","166","22","0","0","0.0","3730"
"2016-03-17","IT","male","37","2350.0","135","24","0","0","0.0","3731"
"2016-03-17","NL","male","11","2108.0","50","5","0","0","0.0","3732"
"2016-03-17","US","female","550","113777.0","2713","211","12","82","35094.26","3733"
"2016-03-17","US","male","429","64467.0","1949","157","11","32","16416.27","3734"
"2016-05-12","CA","female","42","9015.0","212","12","0","0","0.0","4656"
"2016-05-12","CA","male","15","1769.0","75","4","0","0","0.0","4657"
"2016-05-12","FR","female","17","2344.0","28","12","0","0","0.0","4658"
"2016-05-12","GB","female","15","2757.0","46","4","0","0","0.0","4659"
"2016-05-12","GB","male","12","1372.0","41","5","0","0","0.0","4660"
"2016-05-12","IT","female","12","475.0","26","6","0","0","0.0","4661"
"2016-05-12","IT","male","21","2175.0","76","9","0","0","0.0","4662"
"2016-05-12","US","female","325","48688.0","1422","91","1","1","1077.86","4663"
"2016-05-12","US","male","289","58164.0","1690","76","6","21","1410.64","4664"
"2016-05-13","CA","female","32","13346.0","138","9","0","0","0.0","4674"
"2016-05-13","CA","male","17","579.0","47","5","0","0","0.0","4675"
"2016-05-13","FR","female","14","1414.0","39","4","0","0","0.0","4676"
"2016-05-13","GB","female","12","3197.0","22","9","0","0","0.0","4677"
"2016-05-13","GB","male","17","3082.0","54","6","0","0","0.0","4678"
"2016-05-13","IT","female","26","3247.0","92","11","0","0","0.0","4679"
"2016-05-13","IT","male","17","1022.0","53","10","0","0","0.0","4680"
"2016-05-13","US","female","326","53105.0","1503","81","3","5","2470.08","4681"
"2016-05-13","US","male","279","56857.0","1473","77","0","0","0.0","4682"
"2016-05-14","CA","female","14","5321.0","100","4","0","0","0.0","4686"
"2016-05-14","US","female","178","30965.0","790","63","0","0","0.0","4687"
"2016-05-14","US","male","181","29302.0","784","67","0","0","0.0","4688"
"2016-05-15","CA","male","12","713.0","43","5","0","0","0.0","4693"
"2016-05-15","IT","male","10","538.0","36","4","0","0","0.0","4694"
"2016-05-15","US","female","150","28429.0","771","41","1","2","764.64","4695"
"2016-05-15","US","male","159","28092.0","780","53","3","4","2108.83","4696"
"2016-08-02","GB","female","11","156.0","16","6","0","0","0.0","7177"
"2016-08-02","GB","male","21","3538.0","66","10","0","0","0.0","7178"
"2016-08-02","IT","female","16","582.0","39","8","0","0","0.0","7179"
"2016-03-18","CA","female","17","3896.0","87","5","0","0","0.0","3744"
"2016-03-18","CA","male","23","2698.0","143","8","0","0","0.0","3745"
"2016-03-18","FR","female","16","273.0","42","10","0","0","0.0","3746"
"2016-03-18","GB","female","25","787.0","63","14","0","0","0.0","3747"
"2016-03-18","GB","male","22","2266.0","60","10","0","0","0.0","3748"
"2016-03-18","IT","female","42","6412.0","259","16","0","0","0.0","3749"
"2016-03-18","IT","male","35","4646.0","137","17","0","0","0.0","3750"
"2016-03-18","US","female","353","59813.0","1574","127","3","5","676.1","3751"
"2016-03-18","US","male","356","69585.0","1758","132","2","11","509.18","3752"
"2016-08-02","IT","male","17","2013.0","82","10","0","0","0.0","7180"
"2016-08-02","MX","male","12","1304.0","87","3","0","0","0.0","7181"
"2016-08-02","US","female","341","66019.0","1738","102","1","2","174.4","7182"
"2016-08-02","US","male","287","36132.0","1200","99","0","0","0.0","7183"
"2016-05-16","AU","female","14","791.0","45","7","0","0","0.0","4706"
"2016-05-16","AU","male","10","148.0","21","7","0","0","0.0","4707"
"2016-03-19","CA","female","19","839.0","48","9","0","0","0.0","3760"
"2016-03-19","CA","male","14","2030.0","60","2","1","1","203.98","3761"
"2016-03-19","GB","female","10","1063.0","29","7","0","0","0.0","3762"
"2016-03-19","IT","female","18","1019.0","48","7","0","0","0.0","3763"
"2016-03-19","IT","male","16","1343.0","55","10","0","0","0.0","3764"
"2016-03-19","US","female","235","37155.0","919","102","2","6","492.3","3765"
"2016-03-19","US","male","216","31806.0","784","101","0","0","0.0","3766"
"2016-05-16","CA","female","28","2909.0","115","9","0","0","0.0","4708"
"2016-05-16","CN","female","20","8312.0","173","7","0","0","0.0","4709"
"2016-05-16","GB","female","15","2858.0","58","6","0","0","0.0","4710"
"2016-05-16","IT","female","14","978.0","31","6","0","0","0.0","4711"
"2016-05-16","IT","male","31","1562.0","95","13","0","0","0.0","4712"
"2016-05-16","US","female","342","79869.0","1730","83","4","18","5809.33","4713"
"2016-05-16","US","male","317","53238.0","1506","87","1","1","36.96","4714"
"2016-03-20","CA","female","13","830.0","57","8","0","0","0.0","3775"
"2016-03-20","CA","male","15","830.0","54","9","0","0","0.0","3776"
"2016-03-20","GB","female","10","384.0","16","6","0","0","0.0","3777"
"2016-03-20","GB","male","12","190.0","23","8","0","0","0.0","3778"
"2016-03-20","IT","female","22","2478.0","41","13","0","0","0.0","3779"
"2016-03-20","IT","male","13","488.0","28","9","0","0","0.0","3780"
"2016-03-20","US","female","233","23296.0","700","125","0","0","0.0","3781"
"2016-03-20","US","male","211","31033.0","835","91","1","1","598.81","3782"
"2016-03-21","CA","female","31","2874.0","89","15","0","0","0.0","3792"
"2016-03-21","CA","male","23","15319.0","209","8","0","0","0.0","3793"
"2016-03-21","DE","male","13","723.0","20","8","0","0","0.0","3794"
"2016-03-21","GB","female","29","2788.0","72","16","0","0","0.0","3795"
"2016-03-21","GB","male","21","3602.0","71","10","0","0","0.0","3796"
"2016-03-21","IT","female","33","2420.0","88","19","0","0","0.0","3797"
"2016-03-21","IT","male","18","2306.0","80","7","0","0","0.0","3798"
"2016-03-21","US","female","455","70617.0","1882","162","2","8","108.38","3799"
"2016-03-21","US","male","365","58636.0","1456","136","2","4","532.06","3800"
"2016-03-22","CA","female","25","9770.0","113","9","0","0","0.0","3811"
"2016-03-22","CA","male","24","1208.0","65","10","0","0","0.0","3812"
"2016-03-22","DE","female","12","1760.0","62","7","0","0","0.0","3813"
"2016-03-22","DE","male","17","1918.0","87","6","0","0","0.0","3814"
"2016-03-22","GB","female","17","647.0","46","9","0","0","0.0","3815"
"2016-03-22","GB","male","18","3156.0","62","10","0","0","0.0","3816"
"2016-03-22","IT","female","13","831.0","24","7","0","0","0.0","3817"
"2016-03-22","IT","male","18","2791.0","62","11","0","0","0.0","3818"
"2016-03-22","US","female","383","76609.0","1837","106","4","64","3166.15","3819"
"2016-03-22","US","male","353","51034.0","1432","117","2","3","564.22","3820"
"2016-03-23","AU","female","14","437.0","26","7","0","0","0.0","3832"
"2016-03-23","CA","female","27","2417.0","82","12","0","0","0.0","3833"
"2016-03-23","CA","male","27","5051.0","126","12","0","0","0.0","3834"
"2016-03-23","DE","female","13","1047.0","57","8","0","0","0.0","3835"
"2016-03-23","FR","female","22","4109.0","41","15","0","0","0.0","3836"
"2016-03-23","GB","female","11","302.0","21","7","0","0","0.0","3837"
"2016-03-23","GB","male","15","776.0","41","10","0","0","0.0","3838"
"2016-03-23","IT","female","17","4137.0","47","5","0","0","0.0","3839"
"2016-03-23","NL","female","11","121.0","19","7","0","0","0.0","3840"
"2016-03-23","US","female","327","45204.0","1286","112","3","4","2122.39","3841"
"2016-03-23","US","male","349","83203.0","1699","112","3","9","2741.06","3842"
"2016-03-24","CA","female","25","4025.0","81","7","0","0","0.0","3851"
"2016-03-24","CA","male","22","2800.0","73","7","0","0","0.0","3852"
"2016-03-24","DE","male","13","37.0","16","12","0","0","0.0","3853"
"2016-03-24","GB","female","11","971.0","43","5","0","0","0.0","3854"
"2016-03-24","GB","male","26","2199.0","47","20","0","0","0.0","3855"
"2016-03-24","IT","female","13","239.0","23","7","0","0","0.0","3856"
"2016-03-24","US","female","338","69397.0","1541","88","4","28","1015.95","3857"
"2016-03-24","US","male","306","56386.0","1469","86","4","9","889.97","3858"
"2016-03-25","FR","male","14","444.0","31","10","0","0","0.0","3864"
"2016-03-25","GB","female","11","655.0","35","3","0","0","0.0","3865"
"2016-03-25","IT","male","22","1829.0","45","11","0","0","0.0","3866"
"2016-03-25","US","female","315","66806.0","1545","94","3","3","989.09","3867"
"2016-03-25","US","male","246","36329.0","1061","93","3","4","309.09","3868"
"2016-03-26","CA","female","16","1521.0","45","8","0","0","0.0","3874"
"2016-03-26","CA","male","15","2938.0","62","3","0","0","0.0","3875"
"2016-03-26","GB","male","14","1932.0","24","10","0","0","0.0","3876"
"2016-03-26","US","female","160","27471.0","711","56","0","0","0.0","3877"
"2016-03-26","US","male","158","34948.0","713","69","2","4","730.33","3878"
"2016-03-27","US","female","132","13984.0","606","42","3","10","2047.2","3881"
"2016-03-27","US","male","143","31533.0","733","61","2","6","2560.0","3882"
"2016-03-28","CA","female","28","4976.0","93","13","0","0","0.0","3888"
"2016-03-28","CA","male","39","11257.0","169","17","0","0","0.0","3889"
"2016-03-28","GB","male","12","389.0","16","9","0","0","0.0","3890"
"2016-03-28","US","female","359","64631.0","1549","103","0","0","0.0","3891"
"2016-03-28","US","male","294","45585.0","1406","89","1","1","142.0","3892"
"2016-03-29","CA","female","35","8291.0","192","8","0","0","0.0","3902"
"2016-03-29","CA","male","18","6755.0","93","6","0","0","0.0","3903"
"2016-03-29","CH","female","10","812.0","27","3","0","0","0.0","3904"
"2016-03-29","GB","female","14","311.0","22","11","0","0","0.0","3905"
"2016-03-29","GB","male","16","1398.0","30","10","0","0","0.0","3906"
"2016-03-29","IT","female","15","2291.0","50","7","0","0","0.0","3907"
"2016-03-29","IT","male","18","1110.0","45","10","0","0","0.0","3908"
"2016-03-29","US","female","348","94175.0","1866","102","5","12","9897.56","3909"
"2016-03-29","US","male","312","46762.0","1366","90","0","0","0.0","3910"
"2016-08-03","AU","male","11","285.0","16","5","0","0","0.0","7192"
"2016-08-03","CA","female","28","5846.0","118","5","0","0","0.0","7193"
"2016-05-17","CA","female","25","1385.0","70","8","0","0","0.0","4724"
"2016-05-17","CA","male","20","1912.0","51","10","0","0","0.0","4725"
"2016-05-17","CN","female","19","8146.0","83","6","0","0","0.0","4726"
"2016-05-17","GB","female","17","787.0","39","8","0","0","0.0","4727"
"2016-05-17","GB","male","15","1937.0","41","10","0","0","0.0","4728"
"2016-05-17","IT","female","17","2328.0","50","10","0","0","0.0","4729"
"2016-03-30","AU","female","16","1085.0","34","9","0","0","0.0","3922"
"2016-03-30","CA","female","24","7733.0","137","5","0","0","0.0","3923"
"2016-03-30","CA","male","14","2440.0","73","6","0","0","0.0","3924"
"2016-03-30","CN","female","13","4592.0","43","5","0","0","0.0","3925"
"2016-03-30","ES","female","10","49.0","14","8","0","0","0.0","3926"
"2016-03-30","GB","female","18","616.0","36","10","0","0","0.0","3927"
"2016-03-30","GB","male","15","2117.0","76","5","0","0","0.0","3928"
"2016-03-30","IT","female","15","2908.0","96","7","0","0","0.0","3929"
"2016-03-30","IT","male","10","266.0","11","9","0","0","0.0","3930"
"2016-03-30","US","female","346","71004.0","1544","90","2","6","2177.5","3931"
"2016-03-30","US","male","328","51025.0","1536","94","2","13","1527.3","3932"
"2016-05-17","IT","male","25","2179.0","95","13","1","10","108.88","4730"
"2016-05-17","US","female","336","97349.0","1753","79","2","26","571.38","4731"
"2016-05-17","US","male","310","62396.0","1460","95","1","2","164.21","4732"
"2016-08-03","CA","male","16","2184.0","43","8","0","0","0.0","7194"
"2016-08-03","GB","female","11","280.0","21","7","0","0","0.0","7195"
"2016-08-03","GB","male","21","3288.0","76","8","0","0","0.0","7196"
"2016-08-03","IT","male","14","3978.0","44","5","0","0","0.0","7197"
"2016-08-03","US","female","330","74622.0","1726","93","4","11","652.72","7198"
"2016-08-03","US","male","280","43762.0","1257","101","0","0","0.0","7199"
"2016-03-31","CA","female","26","4100.0","78","7","0","0","0.0","3942"
"2016-03-31","CA","male","13","3167.0","88","4","0","0","0.0","3943"
"2016-03-31","CN","female","14","4398.0","53","7","0","0","0.0","3944"
"2016-03-31","FR","female","14","447.0","35","9","0","0","0.0","3945"
"2016-03-31","GB","female","11","2287.0","41","5","0","0","0.0","3946"
"2016-03-31","GB","male","12","647.0","21","5","0","0","0.0","3947"
"2016-03-31","IT","male","18","1030.0","42","11","0","0","0.0","3948"
"2016-03-31","US","female","365","85716.0","1906","105","3","39","454.0","3949"
"2016-03-31","US","male","317","69511.0","1673","90","1","4","33.95","3950"
"2016-04-01","CA","female","31","3684.0","100","7","0","0","0.0","3958"
"2016-04-01","ES","female","11","1843.0","20","7","0","0","0.0","3959"
"2016-04-01","GB","female","10","246.0","23","5","0","0","0.0","3960"
"2016-04-01","GB","male","14","465.0","24","9","0","0","0.0","3961"
"2016-04-01","IT","female","19","335.0","32","13","0","0","0.0","3962"
"2016-04-01","US","female","330","66267.0","1484","100","1","2","419.17","3963"
"2016-04-01","US","male","286","52206.0","1408","103","3","3","686.1","3964"
"2016-04-02","CA","female","19","2028.0","71","4","0","0","0.0","3970"
"2016-04-02","CA","male","16","1000.0","32","7","0","0","0.0","3971"
"2016-04-02","SE","female","12","259.0","22","8","0","0","0.0","3972"
"2016-04-02","US","female","190","33564.0","913","65","1","2","45.67","3973"
"2016-04-02","US","male","160","24992.0","690","62","0","0","0.0","3974"
"2016-04-03","CA","female","15","3082.0","62","7","0","0","0.0","3980"
"2016-04-03","GB","male","14","351.0","32","8","0","0","0.0","3981"
"2016-04-03","IT","male","12","201.0","19","9","0","0","0.0","3982"
"2016-04-03","US","female","158","26384.0","784","50","2","3","1454.52","3983"
"2016-04-03","US","male","162","21042.0","704","70","3","4","1037.63","3984"
"2016-04-04","CA","female","30","3952.0","131","9","0","0","0.0","3993"
"2016-04-04","CA","male","19","6741.0","85","6","0","0","0.0","3994"
"2016-04-04","GB","female","18","2421.0","42","11","0","0","0.0","3995"
"2016-04-04","GB","male","16","1278.0","50","9","0","0","0.0","3996"
"2016-04-04","IT","female","15","527.0","32","8","0","0","0.0","3997"
"2016-04-04","SE","female","13","1163.0","17","10","0","0","0.0","3998"
"2016-04-04","US","female","372","83389.0","1745","106","3","5","1290.11","3999"
"2016-04-04","US","male","345","59655.0","1516","119","0","0","0.0","4000"
