"date","countryIsoCode","userAgeBracket","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2016-05-29","US","45-54","25","4773.0","101","10","0","0","0.0","5686"
"2016-05-29","US","55-64","25","2589.0","93","9","0","0","0.0","5687"
"2016-05-29","US","65+","14","1735.0","57","5","1","4","68.72","5688"
"2016-05-30","CA","25-34","23","4001.0","113","5","0","0","0.0","5698"
"2016-05-30","FR","25-34","11","2212.0","28","5","0","0","0.0","5699"
"2016-05-30","IT","25-34","18","432.0","29","12","0","0","0.0","5700"
"2016-05-30","US","18-24","22","2872.0","108","6","0","0","0.0","5701"
"2016-05-30","US","25-34","79","15682.0","317","36","2","3","1985.49","5702"
"2016-05-30","US","35-44","68","22614.0","424","16","2","2","697.89","5703"
"2016-05-30","US","45-54","36","4821.0","189","10","2","14","1276.41","5704"
"2016-05-30","US","55-64","41","6581.0","175","7","1","1","538.93","5705"
"2016-05-30","US","65+","30","3872.0","89","10","0","0","0.0","5706"
"2016-05-31","CA","25-34","21","4680.0","71","10","0","0","0.0","5715"
"2016-05-31","GB","25-34","13","678.0","38","7","0","0","0.0","5716"
"2016-05-31","US","18-24","49","8068.0","196","15","1","2","671.5","5717"
"2016-05-31","US","25-34","204","55299.0","749","65","2","5","295.2","5718"
"2016-05-31","US","35-44","158","62782.0","767","48","0","0","0.0","5719"
"2016-05-31","US","45-54","94","19634.0","345","34","1","3","30.19","5720"
"2016-05-31","US","55-64","66","20871.0","298","17","1","2","156.78","5721"
"2016-05-31","US","65+","20","3914.0","130","6","0","0","0.0","5722"
"2016-07-12","US","65+","18","2023.0","101","8","0","0","0.0","6450"
"2015-07-25","CA","25-34","18","2000.0","141","0","0","0","0.0","6929"
"2016-06-01","CA","25-34","29","4978.0","111","10","0","0","0.0","5733"
"2016-06-01","CA","35-44","16","1959.0","63","3","0","0","0.0","5734"
"2016-06-01","IT","25-34","15","3121.0","84","6","0","0","0.0","5735"
"2016-06-01","IT","35-44","10","1492.0","49","7","0","0","0.0","5736"
"2016-06-01","US","18-24","38","2616.0","123","9","0","0","0.0","5737"
"2016-06-01","US","25-34","243","55196.0","1010","69","0","0","0.0","5738"
"2016-06-01","US","35-44","209","40488.0","1022","61","1","2","1117.11","5739"
"2016-06-01","US","45-54","82","15017.0","365","24","1","2","54.38","5740"
"2016-06-01","US","55-64","70","21729.0","432","16","3","12","3690.0","5741"
"2016-06-01","US","65+","24","4527.0","122","9","2","2","2058.15","5742"
"2015-07-25","US","18-24","13","534.0","86","0","0","0","0.0","6930"
"2015-07-25","US","25-34","53","7951.0","713","3","0","0","0.0","6931"
"2015-07-25","US","35-44","59","11719.0","581","2","0","0","0.0","6932"
"2015-07-25","US","45-54","59","9858.0","547","0","1","3","27.0","6933"
"2016-07-13","CA","25-34","26","3794.0","91","5","0","0","0.0","6460"
"2016-07-13","GB","35-44","13","1039.0","25","4","0","0","0.0","6461"
"2016-07-13","IT","25-34","12","1153.0","46","3","0","0","0.0","6462"
"2016-07-13","US","18-24","59","7939.0","206","20","0","0","0.0","6463"
"2016-07-13","US","25-34","197","31700.0","725","65","1","2","1144.5","6464"
"2016-07-13","US","35-44","133","24979.0","658","32","1","4","983.97","6465"
"2016-06-02","CA","25-34","25","5587.0","102","6","0","0","0.0","5753"
"2016-06-02","GB","25-34","15","2552.0","54","6","0","0","0.0","5754"
"2016-06-02","GB","35-44","11","157.0","14","7","0","0","0.0","5755"
"2016-06-02","IT","25-34","13","1423.0","59","5","0","0","0.0","5756"
"2016-06-02","US","18-24","54","12670.0","246","21","0","0","0.0","5757"
"2016-06-02","US","25-34","185","31621.0","806","51","3","6","1444.51","5758"
"2016-06-02","US","35-44","160","28043.0","790","47","1","4","343.3","5759"
"2016-06-02","US","45-54","85","16488.0","455","27","0","0","0.0","5760"
"2016-06-02","US","55-64","54","16356.0","310","10","0","0","0.0","5761"
"2016-06-02","US","65+","28","8811.0","152","11","0","0","0.0","5762"
"2016-07-13","US","45-54","74","14265.0","399","19","1","1","63.15","6466"
"2016-07-13","US","55-64","39","9876.0","206","8","0","0","0.0","6467"
"2016-07-13","US","65+","16","2404.0","69","4","1","3","127.38","6468"
"2015-07-25","US","55-64","28","8414.0","294","0","0","0","0.0","6934"
"2016-08-07","US","18-24","46","1067.0","97","28","0","0","0.0","8542"
"2016-06-03","CA","25-34","22","5067.0","108","3","0","0","0.0","5771"
"2016-06-03","CA","35-44","17","3091.0","70","10","0","0","0.0","5772"
"2016-06-03","US","18-24","51","7889.0","231","23","0","0","0.0","5773"
"2016-06-03","US","25-34","182","34712.0","848","43","2","2","144.0","5774"
"2016-06-03","US","35-44","170","34363.0","725","54","0","0","0.0","5775"
"2016-06-03","US","45-54","71","11769.0","462","17","3","6","1114.05","5776"
"2016-06-03","US","55-64","54","23283.0","345","17","1","1","96.39","5777"
"2016-06-03","US","65+","28","8119.0","166","5","1","1","402.84","5778"
"2016-07-14","CA","25-34","20","1714.0","86","6","0","0","0.0","6478"
"2016-07-14","CA","35-44","14","4320.0","99","2","0","0","0.0","6479"
"2016-06-04","US","18-24","36","7252.0","115","14","0","0","0.0","5785"
"2016-06-04","US","25-34","80","19347.0","347","27","0","0","0.0","5786"
"2016-06-04","US","35-44","81","16501.0","454","26","2","4","1362.26","5787"
"2016-06-04","US","45-54","67","11018.0","243","20","0","0","0.0","5788"
"2016-06-04","US","55-64","39","11838.0","188","13","1","2","41.95","5789"
"2016-06-04","US","65+","11","1365.0","41","4","0","0","0.0","5790"
"2016-07-14","GB","25-34","14","2164.0","36","7","0","0","0.0","6480"
"2016-07-14","US","18-24","56","5880.0","226","20","0","0","0.0","6481"
"2016-07-14","US","25-34","252","66275.0","1269","53","1","1","2545.75","6482"
"2016-07-14","US","35-44","145","47188.0","780","33","1","1","1627.68","6483"
"2016-07-14","US","45-54","78","16820.0","360","18","1","30","163.31","6484"
"2016-07-14","US","55-64","50","4931.0","206","19","0","0","0.0","6485"
"2016-07-14","US","65+","17","4250.0","88","7","0","0","0.0","6486"
"2016-07-15","CA","25-34","21","6190.0","127","4","0","0","0.0","6495"
"2016-07-15","CA","35-44","16","4751.0","104","7","0","0","0.0","6496"
"2016-07-15","US","18-24","59","7856.0","236","20","0","0","0.0","6497"
"2016-07-15","US","25-34","166","25619.0","680","48","2","12","107.74","6498"
"2016-07-15","US","35-44","122","32402.0","493","35","0","0","0.0","6499"
"2016-07-15","US","45-54","70","9405.0","324","23","1","1","80.0","6500"
"2016-07-15","US","55-64","41","11807.0","188","12","0","0","0.0","6501"
"2016-07-15","US","65+","15","1603.0","62","4","0","0","0.0","6502"
"2016-07-16","CA","25-34","14","460.0","36","6","0","0","0.0","6509"
"2016-07-16","US","18-24","48","3163.0","104","35","0","0","0.0","6510"
"2016-07-16","US","25-34","46","7350.0","205","16","0","0","0.0","6511"
"2016-07-16","US","35-44","60","9930.0","282","18","1","2","282.75","6512"
"2016-07-16","US","45-54","40","5105.0","124","14","0","0","0.0","6513"
"2016-07-16","US","55-64","28","3869.0","119","11","0","0","0.0","6514"
"2016-07-17","US","18-24","27","1546.0","76","14","0","0","0.0","6521"
"2016-07-17","US","25-34","81","16386.0","334","25","1","8","544.0","6522"
"2016-07-17","US","35-44","60","8512.0","255","20","0","0","0.0","6523"
"2016-07-17","US","45-54","36","4120.0","148","18","0","0","0.0","6524"
"2016-07-17","US","55-64","22","1937.0","76","6","0","0","0.0","6525"
"2016-07-17","US","65+","13","1476.0","54","4","0","0","0.0","6526"
"2016-07-18","CA","25-34","20","1442.0","59","6","0","0","0.0","6537"
"2016-07-18","CA","35-44","15","803.0","33","4","0","0","0.0","6538"
"2016-07-18","GB","25-34","15","3575.0","49","8","0","0","0.0","6539"
"2016-07-18","GB","35-44","19","1615.0","41","10","0","0","0.0","6540"
"2016-07-18","US","18-24","98","25820.0","585","38","0","0","0.0","6541"
"2016-07-18","US","25-34","241","45981.0","998","74","1","1","89.28","6542"
"2016-07-18","US","35-44","160","32749.0","796","56","4","17","3080.57","6543"
"2016-07-18","US","45-54","89","12561.0","349","30","0","0","0.0","6544"
"2016-07-18","US","55-64","51","6667.0","236","10","0","0","0.0","6545"
"2016-07-18","US","65+","14","2277.0","56","4","0","0","0.0","6546"
"2016-08-07","US","25-34","72","6855.0","229","35","0","0","0.0","8543"
"2016-08-07","US","35-44","71","6913.0","315","39","0","0","0.0","8544"
"2016-07-19","CA","25-34","23","6753.0","81","3","0","0","0.0","6557"
"2016-07-19","CN","25-34","11","971.0","27","4","0","0","0.0","6558"
"2016-07-19","GB","25-34","11","726.0","30","7","0","0","0.0","6559"
"2016-07-19","IT","25-34","18","2822.0","71","8","0","0","0.0","6560"
"2016-07-19","IT","35-44","10","533.0","21","5","0","0","0.0","6561"
"2016-07-19","US","18-24","65","7094.0","173","31","0","0","0.0","6562"
"2016-07-19","US","25-34","219","44194.0","911","54","0","0","0.0","6563"
"2016-07-19","US","35-44","151","22599.0","672","42","2","2","129.95","6564"
"2016-07-19","US","45-54","67","15592.0","308","22","2","4","431.75","6565"
"2016-07-19","US","55-64","54","16243.0","291","18","3","5","891.82","6566"
"2015-07-26","US","25-34","37","3280.0","248","0","0","0","0.0","6940"
"2015-07-26","US","35-44","45","5199.0","419","0","1","3","214.0","6941"
"2015-07-26","US","45-54","46","5366.0","264","0","1","5","1715.0","6942"
"2015-07-26","US","55-64","25","2424.0","123","1","0","0","0.0","6943"
"2015-07-26","US","65+","17","2340.0","175","0","1","1","108.0","6944"
"2016-08-07","US","45-54","69","7428.0","213","31","1","5","415.2","8545"
"2016-08-07","US","55-64","36","4766.0","93","15","0","0","0.0","8546"
"2016-07-20","CA","25-34","15","2498.0","60","6","0","0","0.0","6574"
"2016-07-20","IT","25-34","17","2008.0","79","4","0","0","0.0","6575"
"2016-07-20","US","18-24","67","9656.0","253","36","0","0","0.0","6576"
"2016-07-20","US","25-34","236","36542.0","1032","63","1","1","283.08","6577"
"2016-07-20","US","35-44","143","24356.0","639","41","0","0","0.0","6578"
"2016-07-20","US","45-54","67","18654.0","301","20","1","2","232.0","6579"
"2016-07-20","US","55-64","43","8514.0","162","11","0","0","0.0","6580"
"2016-08-07","US","65+","13","2825.0","54","4","0","0","0.0","8547"
"2015-07-27","CA","25-34","20","1678.0","152","0","0","0","0.0","6955"
"2015-07-27","CA","35-44","21","7098.0","229","0","0","0","0.0","6956"
"2016-07-21","CA","25-34","14","6680.0","51","5","0","0","0.0","6591"
"2016-07-21","CA","35-44","16","1230.0","46","7","0","0","0.0","6592"
"2016-07-21","GB","35-44","14","184.0","24","9","0","0","0.0","6593"
"2016-07-21","IT","25-34","15","1202.0","32","9","0","0","0.0","6594"
"2016-07-21","US","18-24","78","12150.0","270","32","0","0","0.0","6595"
"2016-07-21","US","25-34","266","57056.0","1158","86","1","14","1903.41","6596"
"2016-07-21","US","35-44","154","28961.0","567","51","0","0","0.0","6597"
"2016-07-21","US","45-54","84","12479.0","266","34","0","0","0.0","6598"
"2016-07-21","US","55-64","32","3995.0","121","11","0","0","0.0","6599"
"2016-07-21","US","65+","16","8915.0","78","3","0","0","0.0","6600"
"2015-07-27","GB","25-34","20","6567.0","197","1","0","0","0.0","6957"
"2015-07-27","GB","35-44","10","887.0","53","0","0","0","0.0","6958"
"2015-07-27","US","18-24","29","5865.0","211","0","0","0","0.0","6959"
"2015-07-27","US","25-34","169","25951.0","1550","2","1","1","165.0","6960"
"2015-07-27","US","35-44","157","25631.0","1471","4","0","0","0.0","6961"
"2015-07-27","US","45-54","82","14117.0","761","1","0","0","0.0","6962"
"2015-07-27","US","55-64","59","15028.0","552","0","0","0","0.0","6963"
"2015-07-27","US","65+","25","5131.0","219","0","0","0","0.0","6964"
"2016-07-22","CA","25-34","16","3320.0","122","6","0","0","0.0","6610"
"2016-07-22","GB","25-34","15","327.0","46","7","0","0","0.0","6611"
"2016-07-22","IT","25-34","14","1311.0","52","9","0","0","0.0","6612"
"2016-07-22","US","18-24","68","11581.0","285","27","3","43","1806.97","6613"
"2016-07-22","US","25-34","238","59408.0","973","73","1","1","17.49","6614"
"2016-07-22","US","35-44","135","22556.0","573","38","2","3","346.76","6615"
"2016-07-22","US","45-54","57","6894.0","218","22","0","0","0.0","6616"
"2016-07-22","US","55-64","60","11827.0","250","15","0","0","0.0","6617"
"2016-07-22","US","65+","18","3340.0","59","4","0","0","0.0","6618"
"2016-08-08","CA","25-34","17","1251.0","33","10","0","0","0.0","8557"
"2016-08-08","GB","25-34","13","988.0","28","6","0","0","0.0","8558"
"2016-08-08","GB","35-44","11","977.0","16","6","0","0","0.0","8559"
"2016-08-08","US","18-24","77","7822.0","234","43","0","0","0.0","8560"
"2016-08-08","US","25-34","255","50699.0","1219","84","1","1","184.0","8561"
"2016-08-08","US","35-44","207","28997.0","856","71","2","4","1513.73","8562"
"2016-08-08","US","45-54","102","17867.0","371","39","1","1","1080.86","8563"
"2016-08-08","US","55-64","59","5310.0","188","21","0","0","0.0","8564"
"2016-08-08","US","65+","14","3421.0","78","4","0","0","0.0","8565"
"2016-08-09","US","35-44","13","2812.0","127","5","1","2","316.83","8566"
"2016-07-25","AU","25-34","11","2039.0","38","3","0","0","0.0","7563"
"2016-07-25","CA","25-34","16","6923.0","63","6","0","0","0.0","7564"
"2016-07-25","CA","35-44","21","1177.0","96","4","0","0","0.0","7565"
"2016-07-25","GB","25-34","11","672.0","22","5","0","0","0.0","7566"
"2016-07-25","US","18-24","74","9746.0","284","32","0","0","0.0","7567"
"2016-07-25","US","25-34","214","52735.0","1106","49","1","1","244.97","7568"
"2015-07-28","CA","25-34","22","5845.0","284","0","0","0","0.0","6974"
"2015-07-28","CA","35-44","15","4788.0","150","1","0","0","0.0","6975"
"2015-07-28","CA","45-54","10","310.0","50","0","0","0","0.0","6976"
"2015-07-28","US","18-24","28","8681.0","230","0","0","0","0.0","6977"
"2015-07-28","US","25-34","179","29411.0","1557","1","1","2","150.0","6978"
"2015-07-28","US","35-44","150","31682.0","1583","3","1","4","822.5","6979"
"2015-07-28","US","45-54","89","18993.0","833","2","1","1","48.0","6980"
"2015-07-28","US","55-64","47","14177.0","489","1","0","0","0.0","6981"
"2015-07-28","US","65+","12","2001.0","89","0","0","0","0.0","6982"
"2016-07-25","US","35-44","128","23666.0","516","42","0","0","0.0","7569"
"2016-07-25","US","45-54","68","20100.0","343","20","2","4","81.75","7570"
"2016-07-25","US","55-64","32","3587.0","152","6","0","0","0.0","7571"
"2016-07-25","US","65+","16","3913.0","106","3","0","0","0.0","7572"
"2016-07-28","CA","25-34","17","4280.0","71","4","0","0","0.0","8088"
"2016-07-28","CN","25-34","18","10165.0","98","2","0","0","0.0","8089"
"2016-07-28","GB","25-34","15","3015.0","66","6","0","0","0.0","8090"
"2016-07-28","GB","35-44","14","3920.0","72","6","0","0","0.0","8091"
"2016-07-28","IT","25-34","11","692.0","40","4","0","0","0.0","8092"
"2015-07-29","CA","25-34","22","3697.0","235","0","0","0","0.0","6992"
"2015-07-29","CA","35-44","15","414.0","64","1","0","0","0.0","6993"
"2015-07-29","GB","25-34","15","899.0","99","1","0","0","0.0","6994"
"2015-07-29","US","18-24","38","3940.0","285","3","0","0","0.0","6995"
"2015-07-29","US","25-34","186","34817.0","2026","1","1","1","1046.25","6996"
"2015-07-29","US","35-44","148","35280.0","1346","0","2","4","908.0","6997"
"2015-07-29","US","45-54","79","13931.0","978","1","0","0","0.0","6998"
"2015-07-29","US","55-64","58","8248.0","523","1","0","0","0.0","6999"
"2015-07-29","US","65+","17","3173.0","153","0","0","0","0.0","7000"
"2016-07-28","US","18-24","68","8024.0","237","27","0","0","0.0","8093"
"2016-07-28","US","25-34","260","60702.0","1104","72","0","0","0.0","8094"
"2016-07-28","US","35-44","131","26202.0","681","49","0","0","0.0","8095"
"2016-07-28","US","45-54","72","17689.0","373","23","0","0","0.0","8096"
"2016-07-28","US","55-64","44","5429.0","202","14","1","1","63.09","8097"
"2016-07-28","US","65+","31","2612.0","105","15","0","0","0.0","8098"
"2015-07-30","CA","25-34","25","1445.0","175","0","0","0","0.0","7012"
"2015-07-30","CA","35-44","20","3402.0","146","0","0","0","0.0","7013"
"2015-07-30","GB","25-34","13","821.0","131","0","0","0","0.0","7014"
"2015-07-30","GB","35-44","14","658.0","55","0","0","0","0.0","7015"
"2015-07-30","IT","25-34","10","2438.0","91","0","0","0","0.0","7016"
"2015-07-30","US","18-24","35","1826.0","241","1","0","0","0.0","7017"
"2015-07-30","US","25-34","207","38346.0","2208","2","1","4","718.0","7018"
"2015-07-30","US","35-44","153","34701.0","1322","3","1","1","142.0","7019"
"2015-07-30","US","45-54","86","14494.0","768","0","0","0","0.0","7020"
"2015-07-30","US","55-64","62","9735.0","748","1","0","0","0.0","7021"
"2015-07-30","US","65+","33","6050.0","247","2","0","0","0.0","7022"
"2015-07-31","CA","25-34","16","1787.0","162","0","0","0","0.0","7029"
"2015-07-31","US","18-24","14","1594.0","77","0","0","0","0.0","7030"
"2015-07-31","US","25-34","133","32086.0","1407","3","0","0","0.0","7031"
"2015-07-31","US","35-44","117","15897.0","965","0","0","0","0.0","7032"
"2015-07-31","US","45-54","68","15619.0","766","1","0","0","0.0","7033"
"2015-07-31","US","55-64","49","10379.0","399","0","0","0","0.0","7034"
"2015-08-01","US","18-24","18","1527.0","100","0","0","0","0.0","7041"
"2015-08-01","US","25-34","57","5312.0","501","0","0","0","0.0","7042"
"2015-08-01","US","35-44","55","9035.0","634","1","0","0","0.0","7043"
"2015-08-01","US","45-54","42","13122.0","632","0","0","0","0.0","7044"
"2015-08-01","US","55-64","24","3341.0","179","1","0","0","0.0","7045"
"2015-08-01","US","65+","17","6826.0","299","0","1","3","403.0","7046"
"2015-08-02","US","25-34","47","5589.0","430","2","0","0","0.0","7052"
"2015-08-02","US","35-44","41","3267.0","261","2","0","0","0.0","7053"
"2015-08-02","US","45-54","42","5140.0","434","0","0","0","0.0","7054"
"2015-08-02","US","55-64","26","5343.0","218","1","0","0","0.0","7055"
